#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
-0.340626,-0.408921,-0.224802,-6.93373,166.434,-8.87723,0,5e+08,6.63e-26,1.60218e-19,40Ar+,14
0.303287,-0.41265,0.127428,-119.697,-355.416,-182.334,0,5e+08,6.63e-26,1.60218e-19,40Ar+,63
0.192158,0.299238,0.231779,-56.6777,54.4329,-456.185,0,5e+08,6.63e-26,1.60218e-19,40Ar+,35
0.489594,0.445947,-0.344744,467.122,282.2,66.7961,0,5e+08,6.63e-26,1.60218e-19,40Ar+,49
0.202649,0.20276,-0.274349,312.486,370.154,177.58,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
0.182541,-0.21895,-0.457216,-349.572,-550.717,-325.344,0,5e+08,6.63e-26,1.60218e-19,40Ar+,41
0.423339,-0.0346566,-0.285807,89.3265,-263.241,168.734,0,5e+08,6.63e-26,1.60218e-19,40Ar+,57
-0.058356,0.348797,0.0180398,-152.814,45.0183,17.2314,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
-0.0498156,-0.0664777,0.207141,77.187,-61.1402,-545.806,0,5e+08,6.63e-26,1.60218e-19,40Ar+,27
0.402094,0.38816,0.290756,106.536,99.219,-537.485,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
0.111124,0.170132,-0.394959,174.23,-35.3418,922.219,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
0.243277,-0.344839,-0.131915,297.49,-153.75,-26.6066,0,5e+08,6.63e-26,1.60218e-19,40Ar+,46
-0.332676,0.25871,-0.227738,15.9225,-26.8948,380.863,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
-0.169515,-0.467515,0.0309522,12.3527,-51.7893,-281.064,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
0.337099,-0.289204,0.0579286,-57.165,-44.8717,111.413,0,5e+08,6.63e-26,1.60218e-19,40Ar+,63
-0.237022,-0.381723,0.269917,-218.425,221.343,75.2238,0,5e+08,6.63e-26,1.60218e-19,40Ar+,32
-0.0522163,0.128942,0.280814,269.455,60.9701,-104.168,0,5e+08,6.63e-26,1.60218e-19,40Ar+,24
0.404928,0.0845393,-0.201053,94.9215,-344.265,-95.0744,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
0.45136,0.235747,0.381271,-58.7851,342.11,260.439,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
-0.393367,-0.2493,0.00741338,-146.784,-2.20179,12.2399,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
-0.43482,0.16106,0.328504,268.945,-212.652,89.5764,0,5e+08,6.63e-26,1.60218e-19,40Ar+,8
0.440647,0.00778197,0.44387,193.787,-233.808,-392.966,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
-0.023904,0.312376,-0.20697,-265.098,-229.459,271.846,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
-0.233469,0.161098,0.226973,201.871,-316.442,165.701,0,5e+08,6.63e-26,1.60218e-19,40Ar+,23
-0.284168,-0.0019356,-0.0576692,469.845,192.588,-244.636,0,5e+08,6.63e-26,1.60218e-19,40Ar+,10
0.251139,0.199791,0.0154695,362.959,457.122,-21.229,0,5e+08,6.63e-26,1.60218e-19,40Ar+,39
-0.3889,-0.119032,0.120089,-51.1208,30.8302,17.7871,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
-0.333244,-0.109189,0.487651,-237.11,274.832,374.603,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
0.101693,-0.25491,0.416961,-788.24,-77.1311,-228.662,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
0.0950092,0.1026,0.295566,-177.473,27.8122,-217.011,0,5e+08,6.63e-26,1.60218e-19,40Ar+,40
